2025-07-09 16:08:38.010352,QL-L2-EXT,24.09
2025-07-09 16:08:38.010352,QL-L2-INT,24.83
2025-07-09 16:08:38.010352,QL-L1-INT,25.125
2025-07-09 16:08:38.010352,QL-L1-EXT,23.25
2025-07-09 16:09:38.177586,QL-R1-EXT,23.6875
2025-07-09 16:09:38.177586,QL-R1-INT,26.9375
2025-07-09 16:09:38.177586,QL-R4-EXT,24.625
2025-07-09 16:09:38.177586,QL-R4-INT,26.0
2025-07-09 16:09:38.177586,QL-L2-EXT,24.04
2025-07-09 16:09:38.177586,QL-L2-INT,24.76
2025-07-09 16:09:38.177586,QL-L1-INT,25.125
2025-07-09 16:09:38.177586,QL-L1-EXT,23.1875
2025-07-09 16:10:38.346935,QL-R1-EXT,23.6875
2025-07-09 16:10:38.346935,QL-R1-INT,26.875
2025-07-09 16:10:38.346935,QL-R4-EXT,24.5625
2025-07-09 16:10:38.346935,QL-R4-INT,26.0625
2025-07-09 16:10:38.346935,QL-L2-EXT,24.05
2025-07-09 16:10:38.346935,QL-L2-INT,24.83
2025-07-09 16:10:38.346935,QL-L1-INT,25.125
2025-07-09 16:10:38.346935,QL-L1-EXT,23.25
2025-07-09 16:11:38.515916,QL-R1-EXT,23.6875
2025-07-09 16:11:38.515916,QL-R1-INT,26.9375
2025-07-09 16:11:38.515916,QL-R4-EXT,24.5625
2025-07-09 16:11:38.515916,QL-R4-INT,26.0
2025-07-09 16:11:38.515916,QL-L2-EXT,24.04
2025-07-09 16:11:38.515916,QL-L2-INT,24.82
2025-07-09 16:11:38.515916,QL-L1-INT,25.125
2025-07-09 16:11:38.515916,QL-L1-EXT,23.25
2025-07-09 16:12:38.684495,QL-R1-EXT,23.8125
2025-07-09 16:12:38.684495,QL-R1-INT,26.9375
2025-07-09 16:12:38.684495,QL-R4-EXT,24.5625
2025-07-09 16:12:38.684495,QL-R4-INT,26.0
2025-07-09 16:12:38.684495,QL-L2-EXT,23.96
2025-07-09 16:12:38.684495,QL-L2-INT,24.75
2025-07-09 16:12:38.684495,QL-L1-INT,25.125
2025-07-09 16:12:38.684495,QL-L1-EXT,23.1875
2025-07-09 16:13:38.851561,QL-R1-EXT,23.6875
2025-07-09 16:13:38.851561,QL-R1-INT,26.875
2025-07-09 16:13:38.851561,QL-R4-EXT,24.5
2025-07-09 16:13:38.851561,QL-R4-INT,25.9375
2025-07-09 16:13:38.851561,QL-L2-EXT,23.98
2025-07-09 16:13:38.851561,QL-L2-INT,24.84
2025-07-09 16:13:38.851561,QL-L1-INT,25.125
2025-07-09 16:13:38.851561,QL-L1-EXT,23.1875
